FPR,TPR,Threshold
0.0012842677204247962,0.32636148382004737,0.986931
0.0012842677204247962,0.32794001578531967,0.9867954
0.0012842677204247962,0.3307024467245462,0.986635
0.0012842677204247962,0.3318863456985004,0.9866237
0.0012842677204247962,0.3326756116811365,0.98653805
0.0012842677204247962,0.3346487766377269,0.9864144
0.0012842677204247962,0.3370165745856354,0.98636496
0.0012842677204247962,0.33859510655090763,0.98625946
0.0013336626327488269,0.33859510655090763,0.9862298
0.0013336626327488269,0.3425414364640884,0.9859423
0.0013830575450728575,0.3425414364640884,0.9859043
0.0013830575450728575,0.34293606945540644,0.9859035
0.0013830575450728575,0.3437253354380426,0.98589617
0.0013830575450728575,0.345698500394633,0.9857838
0.0013830575450728575,0.34648776637726914,0.9857734
0.0013830575450728575,0.3468823993685872,0.98576164
0.0013830575450728575,0.34767166535122335,0.9857429
0.0013830575450728575,0.3500394632991318,0.9855838
0.0013830575450728575,0.35082872928176795,0.9855618
0.0013830575450728575,0.3531965272296764,0.9854812
0.001432452457396888,0.3531965272296764,0.9854209
0.001432452457396888,0.35359116022099446,0.9854159
0.0014818473697209187,0.35359116022099446,0.9854087
0.0014818473697209187,0.35438042620363064,0.9853468
0.0015312422820449494,0.35438042620363064,0.98529935
0.0015312422820449494,0.356353591160221,0.9851267
0.00158063719436898,0.356353591160221,0.9851033
0.00158063719436898,0.35832675611681136,0.9850345
0.0016300321066930106,0.35832675611681136,0.98502886
0.0016300321066930106,0.35990528808208366,0.9849156
0.0016794270190170412,0.35990528808208366,0.98490095
0.0016794270190170412,0.36148382004735596,0.9848363
0.0016794270190170412,0.3622730860299921,0.9847942
0.0016794270190170412,0.36464088397790057,0.98458606
0.0016794270190170412,0.3654301499605367,0.9845612
0.0016794270190170412,0.36937647987371747,0.9843342
0.001728821931341072,0.36937647987371747,0.98431224
0.001728821931341072,0.3705603788476717,0.98404044
0.0017782168436651024,0.3705603788476717,0.9840239
0.0017782168436651024,0.3717442778216259,0.983934
0.001827611755989133,0.372138910812944,0.9839333
0.001827611755989133,0.3760852407261247,0.983677
0.0019264015806371945,0.3760852407261247,0.9836232
0.0019264015806371945,0.3835832675611681,0.98307186
0.0019264015806371945,0.38595106550907654,0.98306495
0.001975796492961225,0.38595106550907654,0.983042
0.001975796492961225,0.38950276243093923,0.98276836
